28,0.04,0.055,0.06,0.07,0.095,0.05,0.04,0.045,0.025,0.025,0.015,0.015,0.02,0.01,0.015,0.02,0.025,0.035,-0.04,-0.055,-0.06,-0.07,-0.095,-0.05,-0.04,-0.045,-0.025,-0.025,-0.015,-0.015,-0.02,-0.01,-0.015,-0.02,-0.025,-0.035
29,0.045,0.07,0.08,0.09,0.115,0.065,0.05,0.045,0.025,0.02,0.01,0.015,0.01,0.01,0.005,0.015,0.02,0.025,-0.045,-0.07,-0.08,-0.09,-0.115,-0.065,-0.05,-0.045,-0.025,-0.02,-0.01,-0.015,-0.01,-0.01,-0.005,-0.015,-0.02,-0.025
30,0.045,0.08,0.1,0.1,0.12,0.075,0.055,0.05,0.03,0.02,0.01,0.015,0.005,0.005,0.005,0.01,0.015,0.03,-0.045,-0.08,-0.1,-0.1,-0.12,-0.075,-0.055,-0.05,-0.03,-0.02,-0.01,-0.015,-0.005,-0.005,-0.005,-0.01,-0.015,-0.03
31,0.04,0.07,0.075,0.09,0.11,0.07,0.055,0.045,0.03,0.02,0.015,0.025,0.02,0.015,0.01,0.02,0.02,0.03,-0.04,-0.07,-0.075,-0.09,-0.11,-0.07,-0.055,-0.045,-0.03,-0.02,-0.015,-0.025,-0.02,-0.015,-0.01,-0.02,-0.02,-0.03
32,0.04,0.06,0.075,0.09,0.115,0.065,0.055,0.04,0.03,0.025,0.015,0.025,0.02,0.025,0.015,0.02,0.02,0.025,-0.04,-0.06,-0.075,-0.09,-0.115,-0.065,-0.055,-0.04,-0.03,-0.025,-0.015,-0.025,-0.02,-0.025,-0.015,-0.02,-0.02,-0.025
33,0.04,0.06,0.075,0.095,0.115,0.07,0.05,0.04,0.03,0.03,0.015,0.02,0.02,0.025,0.015,0.02,0.025,0.025,-0.04,-0.06,-0.075,-0.095,-0.115,-0.07,-0.05,-0.04,-0.03,-0.03,-0.015,-0.02,-0.02,-0.025,-0.015,-0.02,-0.025,-0.025
34,0.04,0.045,0.07,0.085,0.115,0.08,0.05,0.04,0.035,0.025,0.02,0.02,0.025,0.02,0.02,0.025,0.025,0.03,-0.04,-0.045,-0.07,-0.085,-0.115,-0.08,-0.05,-0.04,-0.035,-0.025,-0.02,-0.02,-0.025,-0.02,-0.02,-0.025,-0.025,-0.03
35,0.04,0.035,0.065,0.08,0.11,0.08,0.055,0.045,0.035,0.03,0.02,0.02,0.025,0.02,0.015,0.02,0.025,0.025,-0.04,-0.035,-0.065,-0.08,-0.11,-0.08,-0.055,-0.045,-0.035,-0.03,-0.02,-0.02,-0.025,-0.02,-0.015,-0.02,-0.025,-0.025
36,0.04,0.03,0.05,0.07,0.105,0.075,0.05,0.04,0.035,0.03,0.02,0.02,0.02,0.015,0.015,0.015,0.025,0.025,-0.04,-0.03,-0.05,-0.07,-0.105,-0.075,-0.05,-0.04,-0.035,-0.03,-0.02,-0.02,-0.02,-0.015,-0.015,-0.015,-0.025,-0.025
37,0.045,0.04,0.05,0.075,0.11,0.07,0.05,0.04,0.04,0.03,0.02,0.02,0.02,0.015,0.02,0.015,0.025,0.025,-0.045,-0.04,-0.05,-0.075,-0.11,-0.07,-0.05,-0.04,-0.04,-0.03,-0.02,-0.02,-0.02,-0.015,-0.02,-0.015,-0.025,-0.025
38,0.045,0.05,0.055,0.075,0.11,0.07,0.06,0.055,0.04,0.03,0.025,0.025,0.025,0.02,0.02,0.015,0.025,0.03,-0.045,-0.05,-0.055,-0.075,-0.11,-0.07,-0.06,-0.055,-0.04,-0.03,-0.025,-0.025,-0.025,-0.02,-0.02,-0.015,-0.025,-0.03
39,0.055,0.05,0.055,0.07,0.11,0.08,0.065,0.06,0.05,0.035,0.025,0.02,0.03,0.015,0.02,0.02,0.025,0.03,-0.055,-0.05,-0.055,-0.07,-0.11,-0.08,-0.065,-0.06,-0.05,-0.035,-0.025,-0.02,-0.03,-0.015,-0.02,-0.02,-0.025,-0.03
40,0.05,0.05,0.055,0.07,0.105,0.075,0.065,0.055,0.045,0.035,0.025,0.025,0.03,0.015,0.015,0.02,0.02,0.025,-0.05,-0.05,-0.055,-0.07,-0.105,-0.075,-0.065,-0.055,-0.045,-0.035,-0.025,-0.025,-0.03,-0.015,-0.015,-0.02,-0.02,-0.025
41,0.045,0.03,0.045,0.06,0.095,0.06,0.045,0.045,0.045,0.03,0.025,0.025,0.03,0.02,0.02,0.025,0.03,0.03,-0.045,-0.03,-0.045,-0.06,-0.095,-0.06,-0.045,-0.045,-0.045,-0.03,-0.025,-0.025,-0.03,-0.02,-0.02,-0.025,-0.03,-0.03
42,0.045,0.03,0.045,0.065,0.1,0.065,0.06,0.055,0.04,0.03,0.025,0.025,0.025,0.02,0.02,0.025,0.03,0.03,-0.045,-0.03,-0.045,-0.065,-0.1,-0.065,-0.06,-0.055,-0.04,-0.03,-0.025,-0.025,-0.025,-0.02,-0.02,-0.025,-0.03,-0.03
43,0.045,0.04,0.045,0.065,0.1,0.065,0.055,0.06,0.04,0.03,0.025,0.03,0.03,0.015,0.02,0.02,0.025,0.025,-0.045,-0.04,-0.045,-0.065,-0.1,-0.065,-0.055,-0.06,-0.04,-0.03,-0.025,-0.03,-0.03,-0.015,-0.02,-0.02,-0.025,-0.025
44,0.045,0.05,0.055,0.075,0.105,0.07,0.06,0.055,0.04,0.035,0.02,0.02,0.025,0.01,0.015,0.015,0.02,0.02,-0.045,-0.05,-0.055,-0.075,-0.105,-0.07,-0.06,-0.055,-0.04,-0.035,-0.02,-0.02,-0.025,-0.01,-0.015,-0.015,-0.02,-0.02
45,0.04,0.045,0.045,0.07,0.1,0.065,0.05,0.05,0.04,0.035,0.02,0.025,0.02,0.01,0.01,0.015,0.015,0.02,-0.04,-0.045,-0.045,-0.07,-0.1,-0.065,-0.05,-0.05,-0.04,-0.035,-0.02,-0.025,-0.02,-0.01,-0.01,-0.015,-0.015,-0.02
46,0.035,0.045,0.055,0.075,0.1,0.065,0.055,0.05,0.04,0.035,0.015,0.015,0.02,0.01,0.015,0.015,0.015,0.02,-0.035,-0.045,-0.055,-0.075,-0.1,-0.065,-0.055,-0.05,-0.04,-0.035,-0.015,-0.015,-0.02,-0.01,-0.015,-0.015,-0.015,-0.02
47,0.035,0.05,0.055,0.065,0.09,0.06,0.055,0.055,0.04,0.035,0.02,0.015,0.02,0.01,0.015,0.015,0.015,0.02,-0.035,-0.05,-0.055,-0.065,-0.09,-0.06,-0.055,-0.055,-0.04,-0.035,-0.02,-0.015,-0.02,-0.01,-0.015,-0.015,-0.015,-0.02
48,0.035,0.055,0.06,0.07,0.095,0.065,0.055,0.05,0.035,0.035,0.02,0.02,0.02,0.005,0.01,0.015,0.015,0.015,-0.035,-0.055,-0.06,-0.07,-0.095,-0.065,-0.055,-0.05,-0.035,-0.035,-0.02,-0.02,-0.02,-0.005,-0.01,-0.015,-0.015,-0.015
49,0.035,0.065,0.06,0.07,0.11,0.07,0.06,0.05,0.045,0.035,0.025,0.025,0.025,0.02,0.015,0.015,0.02,0.015,-0.035,-0.065,-0.06,-0.07,-0.11,-0.07,-0.06,-0.05,-0.045,-0.035,-0.025,-0.025,-0.025,-0.02,-0.015,-0.015,-0.02,-0.015
50,0.045,0.055,0.06,0.055,0.095,0.065,0.055,0.045,0.045,0.035,0.02,0.025,0.02,0.015,0.015,0.005,0.015,0.015,-0.045,-0.055,-0.06,-0.055,-0.095,-0.065,-0.055,-0.045,-0.045,-0.035,-0.02,-0.025,-0.02,-0.015,-0.015,-0.005,-0.015,-0.015
51,0.055,0.05,0.055,0.055,0.095,0.07,0.055,0.045,0.045,0.035,0.03,0.02,0.02,0.015,0.015,0.01,0.01,0.02,-0.055,-0.05,-0.055,-0.055,-0.095,-0.07,-0.055,-0.045,-0.045,-0.035,-0.03,-0.02,-0.02,-0.015,-0.015,-0.01,-0.01,-0.02
52,0.068,0.05,0.055,0.05,0.095,0.07,0.055,0.05,0.045,0.035,0.025,0.02,0.02,0.01,0.01,0.005,0.01,0.015,-0.068,-0.05,-0.055,-0.05,-0.095,-0.07,-0.055,-0.05,-0.045,-0.035,-0.025,-0.02,-0.02,-0.01,-0.01,-0.005,-0.01,-0.015
53,0.05,0.06,0.05,0.1,0.075,0.055,0.05,0.04,0.035,0.025,0.015,0.015,0.01,0.01,0.01,0.01,0.015,0.02,-0.05,-0.06,-0.05,-0.1,-0.075,-0.055,-0.05,-0.04,-0.035,-0.025,-0.015,-0.015,-0.01,-0.01,-0.01,-0.01,-0.015,-0.02
54,0.05,0.065,0.055,0.105,0.085,0.06,0.045,0.045,0.03,0.02,0.015,0.015,0.01,0.005,0.005,0.015,0.015,0.02,-0.05,-0.065,-0.055,-0.105,-0.085,-0.06,-0.045,-0.045,-0.03,-0.02,-0.015,-0.015,-0.01,-0.005,-0.005,-0.015,-0.015,-0.02
55,0.03,0.07,0.065,0.11,0.08,0.065,0.045,0.045,0.035,0.02,0.015,0.025,0.01,0.01,0.01,0.015,0.015,0.02,-0.03,-0.07,-0.065,-0.11,-0.08,-0.065,-0.045,-0.045,-0.035,-0.02,-0.015,-0.025,-0.01,-0.01,-0.01,-0.015,-0.015,-0.02
56,0.025,0.06,0.065,0.1,0.08,0.065,0.045,0.045,0.04,0.025,0.02,0.02,0.01,0.01,0.01,0.015,0.02,0.02,-0.025,-0.06,-0.065,-0.1,-0.08,-0.065,-0.045,-0.045,-0.04,-0.025,-0.02,-0.02,-0.01,-0.01,-0.01,-0.015,-0.02,-0.02
57,0.025,0.055,0.065,0.1,0.08,0.065,0.05,0.045,0.035,0.03,0.02,0.02,0.015,0.01,0.01,0.02,0.015,0.02,-0.025,-0.055,-0.065,-0.1,-0.08,-0.065,-0.05,-0.045,-0.035,-0.03,-0.02,-0.02,-0.015,-0.01,-0.01,-0.02,-0.015,-0.02
58,0.035,0.06,0.065,0.11,0.09,0.065,0.05,0.055,0.04,0.03,0.02,0.025,0.015,0.015,0.01,0.02,0.02,0.02,-0.035,-0.06,-0.065,-0.11,-0.09,-0.065,-0.05,-0.055,-0.04,-0.03,-0.02,-0.025,-0.015,-0.015,-0.01,-0.02,-0.02,-0.02
59,0.04,0.06,0.075,0.11,0.09,0.065,0.055,0.055,0.045,0.035,0.02,0.025,0.015,0.015,0.015,0.015,0.02,0.02,-0.04,-0.06,-0.075,-0.11,-0.09,-0.065,-0.055,-0.055,-0.045,-0.035,-0.02,-0.025,-0.015,-0.015,-0.015,-0.015,-0.02,-0.02
60,0.04,0.07,0.085,0.125,0.09,0.07,0.055,0.055,0.045,0.035,0.03,0.025,0.015,0.02,0.015,0.015,0.02,0.02,-0.04,-0.07,-0.085,-0.125,-0.09,-0.07,-0.055,-0.055,-0.045,-0.035,-0.03,-0.025,-0.015,-0.02,-0.015,-0.015,-0.02,-0.02
61,0.045,0.075,0.085,0.125,0.095,0.07,0.06,0.06,0.05,0.03,0.025,0.025,0.015,0.015,0.015,0.015,0.02,0.02,-0.045,-0.075,-0.085,-0.125,-0.095,-0.07,-0.06,-0.06,-0.05,-0.03,-0.025,-0.025,-0.015,-0.015,-0.015,-0.015,-0.02,-0.02
62,0.045,0.08,0.09,0.135,0.095,0.07,0.06,0.055,0.05,0.03,0.02,0.02,0.01,0.01,0.005,0.015,0.015,0.02,-0.045,-0.08,-0.09,-0.135,-0.095,-0.07,-0.06,-0.055,-0.05,-0.03,-0.02,-0.02,-0.01,-0.01,-0.005,-0.015,-0.015,-0.02
63,0.05,0.085,0.09,0.135,0.1,0.07,0.06,0.055,0.045,0.03,0.025,0.02,0.005,0.01,0.005,0.01,0.015,0.02,-0.05,-0.085,-0.09,-0.135,-0.1,-0.07,-0.06,-0.055,-0.045,-0.03,-0.025,-0.02,-0.005,-0.01,-0.005,-0.01,-0.015,-0.02
