,Date,FEIcm1,FEIcm2,FEIcm3,FEIcm4,FEIcm5,FEIcm6,FEIcm7,FEIcm8,FEIcm9,FEIcm10,FEIcm11,FEIcm12,FEIcm13,FEIcm14,FEIcm15,FEIcm16,FEIcm17,FEIcm18,Inverse of FEIcm1,Inverse of FEIcm2,Inverse of FEIcm3,Inverse of FEIcm4,Inverse of FEIcm5,Inverse of FEIcm6,Inverse of FEIcm7,Inverse of FEIcm8,Inverse of FEIcm9,Inverse of FEIcm10,Inverse of FEIcm11,Inverse of FEIcm12,Inverse of FEIcm13,Inverse of FEIcm14,Inverse of FEIcm15,Inverse of FEIcm16,Inverse of FEIcm17,Inverse of FEIcm18
221,2023-11-102023-11-132023-11-14,0.25,0.45999999999999996,0.54,0.48,0.35,0.22000000000000003,0.09,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.06,0.08,0.09,0.08,0.08,0.08
222,2023-11-132023-11-142023-11-15,0.25,0.47,0.54,0.48,0.35,0.22000000000000003,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.06,0.08,0.08,0.07,0.08,0.07
223,2023-11-142023-11-152023-11-16,0.26,0.49,0.54,0.47,0.33999999999999997,0.21000000000000002,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.06,0.08,0.08,0.06,0.08,0.06
224,2023-11-152023-11-162023-11-17,0.25,0.49,0.54,0.45999999999999996,0.33999999999999997,0.21000000000000002,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.06,0.06,0.07,0.08,0.06,0.08,0.06
225,2023-11-162023-11-172023-11-20,0.24,0.49,0.54,0.44999999999999996,0.33999999999999997,0.22000000000000003,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.06,0.06,0.09,0.06,0.08,0.06
226,2023-11-172023-11-202023-11-21,0.22000000000000003,0.48,0.54,0.45999999999999996,0.35,0.23000000000000004,0.11000000000000001,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.06,0.06,0.06,0.08,0.06,0.08,0.06
227,2023-11-202023-11-212023-11-22,0.2,0.47,0.54,0.47,0.36,0.24,0.13,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.05,0.06,0.06,0.07,0.06,0.09,0.07
228,2023-11-212023-11-222023-11-23,0.19,0.45,0.53,0.48,0.36,0.25,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.04,0.06,0.06,0.06,0.07,0.08,0.08
229,2023-11-222023-11-232023-11-24,0.18,0.43000000000000005,0.52,0.48,0.37,0.26,0.15000000000000002,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.03,0.06,0.06,0.06,0.08,0.08,0.08
230,2023-11-232023-11-242023-11-27,0.19,0.43000000000000005,0.52,0.48,0.37,0.26,0.14,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.06,0.06,0.06,0.09,0.08,0.08
231,2023-11-242023-11-272023-11-28,0.21000000000000002,0.45000000000000007,0.53,0.47,0.37,0.25,0.13,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.06,0.06,0.08,0.08,0.07
232,2023-11-272023-11-282023-11-29,0.24000000000000002,0.48,0.54,0.45999999999999996,0.35,0.23,0.12,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.06,0.06,0.06,0.06,0.07,0.07,0.07
233,2023-11-282023-11-292023-11-30,0.27,0.5,0.54,0.44999999999999996,0.33999999999999997,0.22000000000000003,0.11,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
