0,0.03,0.025,0.015,0.0,-0.02,-0.03,-0.04,-0.05,-0.06,-0.07,-0.08,-0.085,-0.09,-0.09,-0.085,-0.09,-0.085,-0.085,-0.03,-0.025,-0.015,-0.0,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.085,0.09,0.09,0.085,0.09,0.085,0.085
1,0.025,0.025,0.015,0.0,-0.015,-0.03,-0.04,-0.045,-0.06,-0.07,-0.08,-0.085,-0.085,-0.09,-0.085,-0.085,-0.085,-0.085,-0.025,-0.025,-0.015,-0.0,0.015,0.03,0.04,0.045,0.06,0.07,0.08,0.085,0.085,0.09,0.085,0.085,0.085,0.085
2,0.035,0.025,0.01,-0.005,-0.015,-0.025,-0.035,-0.045,-0.055,-0.065,-0.075,-0.08,-0.085,-0.085,-0.08,-0.085,-0.08,-0.085,-0.035,-0.025,-0.01,0.005,0.015,0.025,0.035,0.045,0.055,0.065,0.075,0.08,0.085,0.085,0.08,0.085,0.08,0.085
3,0.04,0.025,0.015,0.005,-0.01,-0.025,-0.035,-0.045,-0.055,-0.07,-0.075,-0.085,-0.085,-0.085,-0.085,-0.085,-0.08,-0.085,-0.04,-0.025,-0.015,-0.005,0.01,0.025,0.035,0.045,0.055,0.07,0.075,0.085,0.085,0.085,0.085,0.085,0.08,0.085
4,0.03,0.025,0.02,0.005,-0.01,-0.025,-0.035,-0.045,-0.055,-0.07,-0.085,-0.09,-0.09,-0.095,-0.09,-0.095,-0.085,-0.085,-0.03,-0.025,-0.02,-0.005,0.01,0.025,0.035,0.045,0.055,0.07,0.085,0.09,0.09,0.095,0.09,0.095,0.085,0.085
5,0.025,0.02,0.02,0.005,-0.01,-0.02,-0.035,-0.045,-0.055,-0.065,-0.08,-0.085,-0.09,-0.09,-0.085,-0.09,-0.08,-0.085,-0.025,-0.02,-0.02,-0.005,0.01,0.02,0.035,0.045,0.055,0.065,0.08,0.085,0.09,0.09,0.085,0.09,0.08,0.085
6,0.04,0.015,0.01,0.0,-0.015,-0.025,-0.035,-0.04,-0.055,-0.065,-0.08,-0.085,-0.085,-0.09,-0.085,-0.085,-0.08,-0.08,-0.04,-0.015,-0.01,-0.0,0.015,0.025,0.035,0.04,0.055,0.065,0.08,0.085,0.085,0.09,0.085,0.085,0.08,0.08
7,0.045,0.015,0.01,0.0,-0.01,-0.025,-0.035,-0.04,-0.055,-0.065,-0.075,-0.085,-0.085,-0.09,-0.085,-0.09,-0.08,-0.08,-0.045,-0.015,-0.01,-0.0,0.01,0.025,0.035,0.04,0.055,0.065,0.075,0.085,0.085,0.09,0.085,0.09,0.08,0.08
8,0.045,0.015,0.01,0.0,-0.015,-0.02,-0.03,-0.04,-0.055,-0.065,-0.075,-0.085,-0.085,-0.09,-0.09,-0.09,-0.085,-0.085,-0.045,-0.015,-0.01,-0.0,0.015,0.02,0.03,0.04,0.055,0.065,0.075,0.085,0.085,0.09,0.09,0.09,0.085,0.085
9,0.045,0.02,0.01,0.0,-0.015,-0.025,-0.035,-0.045,-0.055,-0.065,-0.08,-0.09,-0.09,-0.085,-0.085,-0.085,-0.08,-0.085,-0.045,-0.02,-0.01,-0.0,0.015,0.025,0.035,0.045,0.055,0.065,0.08,0.09,0.09,0.085,0.085,0.085,0.08,0.085
10,0.055,0.025,0.01,0.0,-0.01,-0.025,-0.03,-0.045,-0.055,-0.065,-0.08,-0.09,-0.085,-0.085,-0.08,-0.08,-0.08,-0.08,-0.055,-0.025,-0.01,-0.0,0.01,0.025,0.03,0.045,0.055,0.065,0.08,0.09,0.085,0.085,0.08,0.08,0.08,0.08
11,0.06,0.025,0.015,0.0,-0.01,-0.015,-0.03,-0.04,-0.055,-0.07,-0.08,-0.09,-0.09,-0.085,-0.085,-0.08,-0.08,-0.08,-0.06,-0.025,-0.015,-0.0,0.01,0.015,0.03,0.04,0.055,0.07,0.08,0.09,0.09,0.085,0.085,0.08,0.08,0.08
12,0.015,0.005,0.0,-0.005,-0.01,-0.025,-0.025,-0.04,-0.05,-0.065,-0.075,-0.085,-0.085,-0.085,-0.085,-0.085,-0.085,-0.085,-0.015,-0.005,-0.0,0.005,0.01,0.025,0.025,0.04,0.05,0.065,0.075,0.085,0.085,0.085,0.085,0.085,0.085,0.085
13,0.02,0.01,0.005,-0.005,-0.015,-0.03,-0.04,-0.045,-0.06,-0.08,-0.08,-0.095,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.02,-0.01,-0.005,0.005,0.015,0.03,0.04,0.045,0.06,0.08,0.08,0.095,0.09,0.09,0.09,0.09,0.09,0.09
14,0.03,0.015,0.005,0.0,-0.015,-0.025,-0.035,-0.04,-0.06,-0.07,-0.075,-0.09,-0.085,-0.085,-0.08,-0.08,-0.075,-0.08,-0.03,-0.015,-0.005,-0.0,0.015,0.025,0.035,0.04,0.06,0.07,0.075,0.09,0.085,0.085,0.08,0.08,0.075,0.08
15,0.035,0.015,0.005,-0.005,-0.02,-0.025,-0.035,-0.045,-0.055,-0.065,-0.08,-0.085,-0.08,-0.08,-0.075,-0.08,-0.075,-0.08,-0.035,-0.015,-0.005,0.005,0.02,0.025,0.035,0.045,0.055,0.065,0.08,0.085,0.08,0.08,0.075,0.08,0.075,0.08
16,0.03,0.015,0.01,-0.005,-0.015,-0.025,-0.03,-0.045,-0.06,-0.065,-0.08,-0.085,-0.08,-0.085,-0.08,-0.085,-0.08,-0.075,-0.03,-0.015,-0.01,0.005,0.015,0.025,0.03,0.045,0.06,0.065,0.08,0.085,0.08,0.085,0.08,0.085,0.08,0.075
17,0.03,0.015,0.01,0.0,-0.01,-0.025,-0.035,-0.04,-0.055,-0.065,-0.075,-0.085,-0.085,-0.085,-0.08,-0.085,-0.085,-0.08,-0.03,-0.015,-0.01,-0.0,0.01,0.025,0.035,0.04,0.055,0.065,0.075,0.085,0.085,0.085,0.08,0.085,0.085,0.08
18,0.035,0.015,0.015,0.005,-0.01,-0.02,-0.03,-0.04,-0.055,-0.065,-0.075,-0.085,-0.085,-0.085,-0.08,-0.085,-0.08,-0.08,-0.035,-0.015,-0.015,-0.005,0.01,0.02,0.03,0.04,0.055,0.065,0.075,0.085,0.085,0.085,0.08,0.085,0.08,0.08
19,0.031,0.02,0.01,0.0,-0.01,-0.025,-0.03,-0.045,-0.055,-0.07,-0.08,-0.09,-0.085,-0.09,-0.085,-0.09,-0.085,-0.085,-0.031,-0.02,-0.01,-0.0,0.01,0.025,0.03,0.045,0.055,0.07,0.08,0.09,0.085,0.09,0.085,0.09,0.085,0.085
20,0.015,0.005,-0.005,-0.02,-0.03,-0.04,-0.05,-0.065,-0.08,-0.085,-0.095,-0.09,-0.095,-0.095,-0.095,-0.09,-0.09,-0.085,-0.015,-0.005,0.005,0.02,0.03,0.04,0.05,0.065,0.08,0.085,0.095,0.09,0.095,0.095,0.095,0.09,0.09,0.085
21,0.02,0.005,-0.01,-0.02,-0.03,-0.045,-0.055,-0.065,-0.08,-0.09,-0.1,-0.095,-0.095,-0.095,-0.095,-0.085,-0.085,-0.085,-0.02,-0.005,0.01,0.02,0.03,0.045,0.055,0.065,0.08,0.09,0.1,0.095,0.095,0.095,0.095,0.085,0.085,0.085
22,0.02,0.01,-0.005,-0.015,-0.03,-0.045,-0.05,-0.065,-0.075,-0.085,-0.09,-0.09,-0.09,-0.085,-0.09,-0.085,-0.08,-0.085,-0.02,-0.01,0.005,0.015,0.03,0.045,0.05,0.065,0.075,0.085,0.09,0.09,0.09,0.085,0.09,0.085,0.08,0.085
23,0.025,0.01,-0.005,-0.015,-0.03,-0.04,-0.045,-0.06,-0.075,-0.08,-0.09,-0.085,-0.08,-0.085,-0.085,-0.08,-0.08,-0.085,-0.025,-0.01,0.005,0.015,0.03,0.04,0.045,0.06,0.075,0.08,0.09,0.085,0.08,0.085,0.085,0.08,0.08,0.085
24,0.03,0.01,-0.005,-0.02,-0.03,-0.04,-0.05,-0.06,-0.075,-0.08,-0.09,-0.085,-0.085,-0.08,-0.085,-0.08,-0.075,-0.08,-0.03,-0.01,0.005,0.02,0.03,0.04,0.05,0.06,0.075,0.08,0.09,0.085,0.085,0.08,0.085,0.08,0.075,0.08
25,0.02,0.005,-0.01,-0.02,-0.035,-0.045,-0.055,-0.065,-0.075,-0.085,-0.09,-0.09,-0.085,-0.085,-0.085,-0.08,-0.08,-0.085,-0.02,-0.005,0.01,0.02,0.035,0.045,0.055,0.065,0.075,0.085,0.09,0.09,0.085,0.085,0.085,0.08,0.08,0.085
26,0.02,0.005,-0.01,-0.025,-0.04,-0.045,-0.06,-0.07,-0.08,-0.085,-0.095,-0.09,-0.09,-0.085,-0.09,-0.085,-0.08,-0.08,-0.02,-0.005,0.01,0.025,0.04,0.045,0.06,0.07,0.08,0.085,0.095,0.09,0.09,0.085,0.09,0.085,0.08,0.08
27,0.015,0.005,-0.01,-0.025,-0.04,-0.055,-0.06,-0.075,-0.08,-0.09,-0.095,-0.09,-0.09,-0.09,-0.09,-0.08,-0.08,-0.08,-0.015,-0.005,0.01,0.025,0.04,0.055,0.06,0.075,0.08,0.09,0.095,0.09,0.09,0.09,0.09,0.08,0.08,0.08
28,0.015,0.005,-0.01,-0.025,-0.035,-0.045,-0.055,-0.065,-0.075,-0.08,-0.085,-0.085,-0.085,-0.08,-0.085,-0.075,-0.075,-0.08,-0.015,-0.005,0.01,0.025,0.035,0.045,0.055,0.065,0.075,0.08,0.085,0.085,0.085,0.08,0.085,0.075,0.075,0.08
