0,0.555,0.245,0.05,-0.055,-0.035,-0.025,-0.035,-0.04,0.0,0.005,0.025,0.04,0.045,0.04,0.04,0.03,0.025,0.02,-0.555,-0.245,-0.05,0.055,0.035,0.025,0.035,0.04,-0.0,-0.005,-0.025,-0.04,-0.045,-0.04,-0.04,-0.03,-0.025,-0.02
1,0.54,0.205,0.005,-0.06,-0.04,-0.03,-0.04,-0.04,-0.005,0.015,0.035,0.04,0.045,0.04,0.04,0.025,0.025,0.02,-0.54,-0.205,-0.005,0.06,0.04,0.03,0.04,0.04,0.005,-0.015,-0.035,-0.04,-0.045,-0.04,-0.04,-0.025,-0.025,-0.02
2,0.495,0.2,0.015,-0.06,-0.04,-0.035,-0.04,-0.04,-0.005,0.015,0.035,0.04,0.045,0.04,0.04,0.035,0.025,0.02,-0.495,-0.2,-0.015,0.06,0.04,0.035,0.04,0.04,0.005,-0.015,-0.035,-0.04,-0.045,-0.04,-0.04,-0.035,-0.025,-0.02
3,0.54,0.225,0.03,-0.055,-0.04,-0.03,-0.03,-0.035,0.0,0.015,0.035,0.04,0.045,0.04,0.045,0.035,0.025,0.025,-0.54,-0.225,-0.03,0.055,0.04,0.03,0.03,0.035,-0.0,-0.015,-0.035,-0.04,-0.045,-0.04,-0.045,-0.035,-0.025,-0.025
4,0.62,0.265,0.05,-0.04,-0.035,-0.035,-0.04,-0.05,-0.01,0.005,0.02,0.035,0.04,0.035,0.035,0.03,0.025,0.015,-0.62,-0.265,-0.05,0.04,0.035,0.035,0.04,0.05,0.01,-0.005,-0.02,-0.035,-0.04,-0.035,-0.035,-0.03,-0.025,-0.015
5,0.67,0.28,0.055,-0.03,-0.025,-0.03,-0.035,-0.045,-0.01,0.005,0.02,0.03,0.035,0.03,0.035,0.025,0.025,0.015,-0.67,-0.28,-0.055,0.03,0.025,0.03,0.035,0.045,0.01,-0.005,-0.02,-0.03,-0.035,-0.03,-0.035,-0.025,-0.025,-0.015
6,0.67,0.285,0.075,-0.01,-0.015,-0.02,-0.03,-0.04,-0.005,0.01,0.025,0.03,0.04,0.04,0.04,0.035,0.025,0.025,-0.67,-0.285,-0.075,0.01,0.015,0.02,0.03,0.04,0.005,-0.01,-0.025,-0.03,-0.04,-0.04,-0.04,-0.035,-0.025,-0.025
7,0.63,0.28,0.055,-0.025,-0.025,-0.03,-0.03,-0.03,0.0,0.02,0.03,0.035,0.05,0.045,0.05,0.04,0.04,0.035,-0.63,-0.28,-0.055,0.025,0.025,0.03,0.03,0.03,-0.0,-0.02,-0.03,-0.035,-0.05,-0.045,-0.05,-0.04,-0.04,-0.035
8,0.605,0.29,0.065,-0.02,-0.025,-0.025,-0.03,-0.035,0.0,0.015,0.025,0.035,0.05,0.05,0.055,0.045,0.04,0.035,-0.605,-0.29,-0.065,0.02,0.025,0.025,0.03,0.035,-0.0,-0.015,-0.025,-0.035,-0.05,-0.05,-0.055,-0.045,-0.04,-0.035
9,0.61,0.295,0.07,-0.025,-0.03,-0.03,-0.035,-0.04,-0.005,0.0,0.015,0.03,0.04,0.04,0.045,0.04,0.035,0.025,-0.61,-0.295,-0.07,0.025,0.03,0.03,0.035,0.04,0.005,-0.0,-0.015,-0.03,-0.04,-0.04,-0.045,-0.04,-0.035,-0.025
10,0.63,0.28,0.06,-0.04,-0.045,-0.035,-0.04,-0.04,-0.005,0.0,0.02,0.03,0.04,0.045,0.045,0.04,0.03,0.03,-0.63,-0.28,-0.06,0.04,0.045,0.035,0.04,0.04,0.005,-0.0,-0.02,-0.03,-0.04,-0.045,-0.045,-0.04,-0.03,-0.03
11,0.615,0.28,0.055,-0.035,-0.045,-0.04,-0.045,-0.05,-0.005,0.0,0.015,0.025,0.04,0.04,0.045,0.03,0.03,0.025,-0.615,-0.28,-0.055,0.035,0.045,0.04,0.045,0.05,0.005,-0.0,-0.015,-0.025,-0.04,-0.04,-0.045,-0.03,-0.03,-0.025
12,0.61,0.26,0.04,-0.04,-0.045,-0.04,-0.04,-0.045,-0.01,0.005,0.01,0.03,0.04,0.045,0.04,0.035,0.025,0.025,-0.61,-0.26,-0.04,0.04,0.045,0.04,0.04,0.045,0.01,-0.005,-0.01,-0.03,-0.04,-0.045,-0.04,-0.035,-0.025,-0.025
13,0.635,0.285,0.06,-0.025,-0.04,-0.04,-0.045,-0.05,-0.01,0.0,0.005,0.02,0.03,0.04,0.035,0.03,0.02,0.02,-0.635,-0.285,-0.06,0.025,0.04,0.04,0.045,0.05,0.01,-0.0,-0.005,-0.02,-0.03,-0.04,-0.035,-0.03,-0.02,-0.02
14,0.645,0.295,0.065,-0.025,-0.04,-0.04,-0.045,-0.05,-0.01,-0.005,0.005,0.015,0.03,0.035,0.035,0.025,0.02,0.02,-0.645,-0.295,-0.065,0.025,0.04,0.04,0.045,0.05,0.01,0.005,-0.005,-0.015,-0.03,-0.035,-0.035,-0.025,-0.02,-0.02
15,0.61,0.285,0.065,-0.025,-0.03,-0.03,-0.03,-0.035,-0.005,0.0,0.01,0.025,0.035,0.04,0.045,0.035,0.03,0.025,-0.61,-0.285,-0.065,0.025,0.03,0.03,0.03,0.035,0.005,-0.0,-0.01,-0.025,-0.035,-0.04,-0.045,-0.035,-0.03,-0.025
16,0.575,0.26,0.055,-0.025,-0.03,-0.03,-0.03,-0.035,-0.01,0.0,0.005,0.02,0.03,0.035,0.04,0.03,0.025,0.02,-0.575,-0.26,-0.055,0.025,0.03,0.03,0.03,0.035,0.01,-0.0,-0.005,-0.02,-0.03,-0.035,-0.04,-0.03,-0.025,-0.02
17,0.525,0.235,0.05,-0.04,-0.035,-0.04,-0.04,-0.04,-0.01,-0.005,0.0,0.015,0.025,0.035,0.03,0.03,0.02,0.01,-0.525,-0.235,-0.05,0.04,0.035,0.04,0.04,0.04,0.01,0.005,-0.0,-0.015,-0.025,-0.035,-0.03,-0.03,-0.02,-0.01
18,0.5,0.235,0.045,-0.035,-0.035,-0.035,-0.04,-0.045,-0.01,-0.005,0.005,0.015,0.025,0.035,0.035,0.025,0.02,0.01,-0.5,-0.235,-0.045,0.035,0.035,0.035,0.04,0.045,0.01,0.005,-0.005,-0.015,-0.025,-0.035,-0.035,-0.025,-0.02,-0.01
19,0.39,0.17,0.055,-0.03,-0.025,-0.025,-0.025,-0.025,0.0,0.0,0.01,0.02,0.03,0.04,0.035,0.035,0.025,0.015,-0.39,-0.17,-0.055,0.03,0.025,0.025,0.025,0.025,-0.0,-0.0,-0.01,-0.02,-0.03,-0.04,-0.035,-0.035,-0.025,-0.015
20,0.47,0.2,0.065,-0.025,-0.03,-0.035,-0.03,-0.04,-0.015,-0.01,0.005,0.02,0.025,0.035,0.035,0.03,0.02,0.015,-0.47,-0.2,-0.065,0.025,0.03,0.035,0.03,0.04,0.015,0.01,-0.005,-0.02,-0.025,-0.035,-0.035,-0.03,-0.02,-0.015
21,0.51,0.22,0.055,-0.035,-0.035,-0.04,-0.035,-0.035,-0.015,-0.005,0.0,0.015,0.02,0.03,0.035,0.025,0.02,0.015,-0.51,-0.22,-0.055,0.035,0.035,0.04,0.035,0.035,0.015,0.005,-0.0,-0.015,-0.02,-0.03,-0.035,-0.025,-0.02,-0.015
22,0.5,0.225,0.05,-0.04,-0.05,-0.045,-0.04,-0.045,-0.015,-0.005,0.0,0.015,0.03,0.03,0.035,0.03,0.02,0.015,-0.5,-0.225,-0.05,0.04,0.05,0.045,0.04,0.045,0.015,0.005,-0.0,-0.015,-0.03,-0.03,-0.035,-0.03,-0.02,-0.015
23,0.51,0.225,0.05,-0.04,-0.04,-0.045,-0.045,-0.045,-0.02,-0.015,0.0,0.01,0.025,0.03,0.03,0.025,0.02,0.015,-0.51,-0.225,-0.05,0.04,0.04,0.045,0.045,0.045,0.02,0.015,-0.0,-0.01,-0.025,-0.03,-0.03,-0.025,-0.02,-0.015
24,0.58,0.265,0.07,-0.035,-0.035,-0.045,-0.055,-0.05,-0.025,-0.015,0.0,0.01,0.025,0.03,0.035,0.025,0.02,0.015,-0.58,-0.265,-0.07,0.035,0.035,0.045,0.055,0.05,0.025,0.015,-0.0,-0.01,-0.025,-0.03,-0.035,-0.025,-0.02,-0.015
25,0.605,0.275,0.08,-0.03,-0.04,-0.055,-0.06,-0.055,-0.03,-0.02,-0.005,0.01,0.025,0.03,0.03,0.025,0.02,0.015,-0.605,-0.275,-0.08,0.03,0.04,0.055,0.06,0.055,0.03,0.02,0.005,-0.01,-0.025,-0.03,-0.03,-0.025,-0.02,-0.015
26,0.62,0.27,0.075,-0.035,-0.055,-0.065,-0.07,-0.065,-0.035,-0.025,-0.005,0.01,0.025,0.025,0.03,0.025,0.025,0.015,-0.62,-0.27,-0.075,0.035,0.055,0.065,0.07,0.065,0.035,0.025,0.005,-0.01,-0.025,-0.025,-0.03,-0.025,-0.025,-0.015
27,0.615,0.26,0.055,-0.045,-0.06,-0.07,-0.075,-0.07,-0.035,-0.025,-0.01,0.01,0.02,0.025,0.03,0.025,0.025,0.015,-0.615,-0.26,-0.055,0.045,0.06,0.07,0.075,0.07,0.035,0.025,0.01,-0.01,-0.02,-0.025,-0.03,-0.025,-0.025,-0.015
28,0.59,0.225,0.035,-0.055,-0.065,-0.075,-0.075,-0.07,-0.035,-0.025,-0.01,0.015,0.025,0.03,0.035,0.025,0.025,0.02,-0.59,-0.225,-0.035,0.055,0.065,0.075,0.075,0.07,0.035,0.025,0.01,-0.015,-0.025,-0.03,-0.035,-0.025,-0.025,-0.02
29,0.55,0.185,0.005,-0.065,-0.065,-0.075,-0.075,-0.07,-0.04,-0.03,-0.01,0.01,0.025,0.03,0.03,0.025,0.025,0.02,-0.55,-0.185,-0.005,0.065,0.065,0.075,0.075,0.07,0.04,0.03,0.01,-0.01,-0.025,-0.03,-0.03,-0.025,-0.025,-0.02
30,0.62,0.2,0.005,-0.075,-0.075,-0.085,-0.085,-0.075,-0.05,-0.03,-0.01,0.01,0.025,0.03,0.03,0.03,0.025,0.015,-0.62,-0.2,-0.005,0.075,0.075,0.085,0.085,0.075,0.05,0.03,0.01,-0.01,-0.025,-0.03,-0.03,-0.03,-0.025,-0.015
31,0.625,0.2,0.0,-0.08,-0.08,-0.085,-0.085,-0.07,-0.045,-0.03,-0.005,0.01,0.025,0.035,0.03,0.03,0.025,0.02,-0.625,-0.2,-0.0,0.08,0.08,0.085,0.085,0.07,0.045,0.03,0.005,-0.01,-0.025,-0.035,-0.03,-0.03,-0.025,-0.02
32,0.6,0.19,0.0,-0.085,-0.085,-0.09,-0.085,-0.075,-0.045,-0.03,-0.01,0.01,0.02,0.03,0.03,0.03,0.025,0.015,-0.6,-0.19,-0.0,0.085,0.085,0.09,0.085,0.075,0.045,0.03,0.01,-0.01,-0.02,-0.03,-0.03,-0.03,-0.025,-0.015
33,0.605,0.2,0.0,-0.09,-0.105,-0.105,-0.09,-0.075,-0.04,-0.03,-0.015,0.005,0.015,0.025,0.03,0.025,0.02,0.015,-0.605,-0.2,-0.0,0.09,0.105,0.105,0.09,0.075,0.04,0.03,0.015,-0.005,-0.015,-0.025,-0.03,-0.025,-0.02,-0.015
34,0.635,0.23,0.015,-0.085,-0.105,-0.105,-0.09,-0.07,-0.035,-0.03,-0.015,0.005,0.02,0.025,0.03,0.025,0.02,0.015,-0.635,-0.23,-0.015,0.085,0.105,0.105,0.09,0.07,0.035,0.03,0.015,-0.005,-0.02,-0.025,-0.03,-0.025,-0.02,-0.015
